customer_id,cart_product,candidate_product,co_purchase_count,candidate_price,cart_price,customer_aov,total_orders,accepted,candidate_price_ratio
C389,P022,P026,0,799,4999,4635.38,11,0,0.15983196639327865
C389,P022,P027,0,2499,4999,4635.38,11,0,0.4998999799959992
C389,P022,P002,0,499,4999,4635.38,11,0,0.09981996399279856
C429,P024,P022,35,4999,999,12406.21,7,1,5.004004004004004
C429,P024,P016,0,6999,999,12406.21,7,0,7.006006006006006
C429,P024,P009,0,3499,999,12406.21,7,0,3.5025025025025025
C429,P024,P018,0,2999,999,12406.21,7,0,3.002002002002002
C429,P022,P024,35,999,4999,12406.21,7,1,0.1998399679935987
C429,P022,P026,0,799,4999,12406.21,7,0,0.15983196639327865
C429,P022,P003,0,299,4999,12406.21,7,0,0.0598119623924785
C429,P022,P005,0,59999,4999,12406.21,7,0,12.002200440088018
C383,P030,P029,63,299,199,10898.31,8,1,1.5025125628140703
C383,P030,P011,0,29999,199,10898.31,8,0,150.74874371859298
C383,P030,P004,0,2499,199,10898.31,8,0,12.557788944723619
C383,P030,P023,0,699,199,10898.31,8,0,3.512562814070352
C383,P029,P030,63,199,299,10898.31,8,1,0.6655518394648829
C383,P029,P013,0,399,299,10898.31,8,0,1.334448160535117
C383,P029,P001,0,2999,299,10898.31,8,0,10.03010033444816
C383,P029,P017,0,799,299,10898.31,8,0,2.6722408026755855
C414,P003,P001,24,2999,299,8195.96,11,1,10.03010033444816
C414,P003,P018,0,2999,299,8195.96,11,0,10.03010033444816
C414,P003,P019,0,4999,299,8195.96,11,0,16.7190635451505
C414,P003,P021,0,699,299,8195.96,11,0,2.3377926421404682
C414,P001,P003,24,299,2999,8195.96,11,1,0.09969989996665556
C414,P001,P016,0,6999,2999,8195.96,11,0,2.3337779259753253
C414,P001,P023,0,699,2999,8195.96,11,0,0.23307769256418806
C414,P001,P024,0,999,2999,8195.96,11,0,0.33311103701233746
C147,P023,P022,54,4999,699,10050.08,3,1,7.1516452074391985
C147,P023,P005,0,59999,699,10050.08,3,0,85.83547925608012
C147,P023,P008,0,1999,699,10050.08,3,0,2.859799713876967
C147,P023,P015,0,1999,699,10050.08,3,0,2.859799713876967
C147,P022,P023,54,699,4999,10050.08,3,1,0.13982796559311864
C147,P022,P002,0,499,4999,10050.08,3,0,0.09981996399279856
C147,P022,P005,0,59999,4999,10050.08,3,0,12.002200440088018
C147,P022,P007,0,1499,4999,10050.08,3,0,0.2998599719943989
C105,P025,P027,54,2499,1999,1613.79,8,1,1.2501250625312657
C105,P025,P029,0,299,1999,1613.79,8,0,0.14957478739369684
C105,P025,P012,0,799,1999,1613.79,8,0,0.3996998499249625
C105,P025,P005,0,59999,1999,1613.79,8,0,30.014507253626814
C105,P027,P025,54,1999,2499,1613.79,8,1,0.7999199679871949
C105,P027,P010,0,2999,2499,1613.79,8,0,1.200080032012805
C105,P027,P018,0,2999,2499,1613.79,8,0,1.200080032012805
C105,P027,P028,0,1799,2499,1613.79,8,0,0.7198879551820728
C480,P005,P008,15,1999,59999,3140.77,5,1,0.03331722195369923
C480,P005,P003,0,299,59999,3140.77,5,0,0.0049834163902731715
C480,P005,P018,0,2999,59999,3140.77,5,0,0.04998416640277338
C480,P005,P017,0,799,59999,3140.77,5,0,0.013316888614810247
C480,P008,P005,15,59999,1999,3140.77,5,1,30.014507253626814
C480,P008,P012,0,799,1999,3140.77,5,0,0.3996998499249625
C480,P008,P018,0,2999,1999,3140.77,5,0,1.5002501250625313
C480,P008,P030,0,199,1999,3140.77,5,0,0.09954977488744372
C099,P012,P011,27,29999,799,7395.96,9,1,37.545682102628284
C099,P012,P023,0,699,799,7395.96,9,0,0.8748435544430538
C099,P012,P016,0,6999,799,7395.96,9,0,8.759699624530663
C099,P012,P019,0,4999,799,7395.96,9,0,6.256570713391739
C099,P011,P012,27,799,29999,7395.96,9,1,0.02663422114070469
C099,P011,P016,0,6999,29999,7395.96,9,0,0.23330777692589752
C099,P011,P018,0,2999,29999,7395.96,9,0,0.09996999899996667
C099,P011,P013,20,399,29999,7395.96,9,0,0.013300443348111604
C383,P024,P022,35,4999,999,10898.31,8,1,5.004004004004004
C383,P024,P002,0,499,999,10898.31,8,0,0.4994994994994995
C383,P024,P003,0,299,999,10898.31,8,0,0.2992992992992993
C383,P024,P026,0,799,999,10898.31,8,0,0.7997997997997998
C383,P022,P024,35,999,4999,10898.31,8,1,0.1998399679935987
C383,P022,P011,0,29999,4999,10898.31,8,0,6.001000200040008
C383,P022,P015,0,1999,4999,10898.31,8,0,0.39987997599519903
C383,P022,P029,0,299,4999,10898.31,8,0,0.0598119623924785
C033,P025,P026,35,799,1999,2692.09,5,1,0.3996998499249625
C033,P025,P018,0,2999,1999,2692.09,5,0,1.5002501250625313
C033,P025,P021,0,699,1999,2692.09,5,0,0.34967483741870936
C033,P025,P016,0,6999,1999,2692.09,5,0,3.5012506253126565
C033,P026,P025,35,1999,799,2692.09,5,1,2.5018773466833544
C033,P026,P030,0,199,799,2692.09,5,0,0.2490613266583229
C033,P026,P029,0,299,799,2692.09,5,0,0.3742177722152691
C033,P026,P016,0,6999,799,2692.09,5,0,8.759699624530663
C250,P013,P011,20,29999,399,11211.65,4,1,75.18546365914787
C250,P013,P008,0,1999,399,11211.65,4,0,5.010025062656641
C250,P013,P016,0,6999,399,11211.65,4,0,17.541353383458645
C250,P013,P025,0,1999,399,11211.65,4,0,5.010025062656641
C250,P011,P013,20,399,29999,11211.65,4,1,0.013300443348111604
C250,P011,P012,27,799,29999,11211.65,4,0,0.02663422114070469
C250,P011,P008,0,1999,29999,11211.65,4,0,0.06663555451848395
C250,P011,P029,0,299,29999,11211.65,4,0,0.009966998899963333
C036,P030,P029,63,299,199,6244.81,5,1,1.5025125628140703
C036,P030,P012,0,799,199,6244.81,5,0,4.015075376884422
C036,P030,P001,0,2999,199,6244.81,5,0,15.07035175879397
C036,P030,P017,0,799,199,6244.81,5,0,4.015075376884422
C036,P029,P030,63,199,299,6244.81,5,1,0.6655518394648829
C036,P029,P023,0,699,299,6244.81,5,0,2.3377926421404682
C036,P029,P006,0,999,299,6244.81,5,0,3.3411371237458196
C036,P029,P022,0,4999,299,6244.81,5,0,16.7190635451505
C258,P004,P001,20,2999,2499,3540.91,10,1,1.200080032012805
C258,P004,P030,0,199,2499,3540.91,10,0,0.07963185274109644
C258,P004,P022,0,4999,2499,3540.91,10,0,2.0004001600640255
C258,P004,P013,0,399,2499,3540.91,10,0,0.15966386554621848
C258,P001,P004,20,2499,2999,3540.91,10,1,0.8332777592530843
C258,P001,P023,0,699,2999,3540.91,10,0,0.23307769256418806
C258,P001,P015,0,1999,2999,3540.91,10,0,0.6665555185061687
C258,P001,P029,0,299,2999,3540.91,10,0,0.09969989996665556
C066,P019,P020,38,1299,4999,4914.61,7,1,0.2598519703940788
C066,P019,P028,0,1799,4999,4914.61,7,0,0.359871974394879
C066,P019,P001,0,2999,4999,4914.61,7,0,0.5999199839967994
C066,P019,P011,0,29999,4999,4914.61,7,0,6.001000200040008
C066,P020,P019,38,4999,1299,4914.61,7,1,3.8483448806774443
C066,P020,P001,0,2999,1299,4914.61,7,0,2.308698999230177
C066,P020,P004,0,2499,1299,4914.61,7,0,1.9237875288683604
C066,P020,P005,0,59999,1299,4914.61,7,0,46.18860662047729
C457,P019,P021,45,699,4999,10685.22,6,1,0.13982796559311864
C457,P019,P026,0,799,4999,10685.22,6,0,0.15983196639327865
C457,P019,P024,0,999,4999,10685.22,6,0,0.1998399679935987
C457,P019,P023,0,699,4999,10685.22,6,0,0.13982796559311864
C457,P021,P019,45,4999,699,10685.22,6,1,7.1516452074391985
C457,P021,P027,0,2499,699,10685.22,6,0,3.575107296137339
C457,P021,P022,0,4999,699,10685.22,6,0,7.1516452074391985
C457,P021,P030,0,199,699,10685.22,6,0,0.28469241773962806
C497,P019,P021,45,699,4999,714.92,4,1,0.13982796559311864
C497,P019,P004,0,2499,4999,714.92,4,0,0.4998999799959992
C497,P019,P002,0,499,4999,714.92,4,0,0.09981996399279856
C497,P019,P012,0,799,4999,714.92,4,0,0.15983196639327865
C497,P021,P019,45,4999,699,714.92,4,1,7.1516452074391985
C497,P021,P030,0,199,699,714.92,4,0,0.28469241773962806
C497,P021,P003,0,299,699,714.92,4,0,0.42775393419170243
C497,P021,P025,0,1999,699,714.92,4,0,2.859799713876967
C445,P018,P016,38,6999,2999,3087.61,7,1,2.3337779259753253
C445,P018,P007,0,1499,2999,3087.61,7,0,0.49983327775925307
C445,P018,P009,0,3499,2999,3087.61,7,0,1.1667222407469156
C445,P018,P001,0,2999,2999,3087.61,7,0,1.0
C445,P016,P018,38,2999,6999,3087.61,7,1,0.42848978425489354
C445,P016,P021,0,699,6999,3087.61,7,0,0.09987141020145734
C445,P016,P010,0,2999,6999,3087.61,7,0,0.42848978425489354
C445,P016,P025,0,1999,6999,3087.61,7,0,0.28561223031861693
C306,P019,P021,45,699,4999,10930.59,2,1,0.13982796559311864
C306,P019,P028,0,1799,4999,10930.59,2,0,0.359871974394879
C306,P019,P026,0,799,4999,10930.59,2,0,0.15983196639327865
C306,P019,P010,0,2999,4999,10930.59,2,0,0.5999199839967994
C306,P021,P019,45,4999,699,10930.59,2,1,7.1516452074391985
C306,P021,P014,0,1499,699,10930.59,2,0,2.144492131616595
C306,P021,P006,0,999,699,10930.59,2,0,1.4291845493562232
C306,P021,P005,0,59999,699,10930.59,2,0,85.83547925608012
C258,P025,P026,35,799,1999,3540.91,10,1,0.3996998499249625
C258,P025,P011,0,29999,1999,3540.91,10,0,15.007003501750875
C258,P025,P009,0,3499,1999,3540.91,10,0,1.750375187593797
C258,P025,P014,0,1499,1999,3540.91,10,0,0.7498749374687343
C258,P026,P025,35,1999,799,3540.91,10,1,2.5018773466833544
C258,P026,P015,0,1999,799,3540.91,10,0,2.5018773466833544
C258,P026,P030,0,199,799,3540.91,10,0,0.2490613266583229
C258,P026,P001,0,2999,799,3540.91,10,0,3.753441802252816
C336,P003,P001,24,2999,299,4759.39,9,1,10.03010033444816
C336,P003,P029,0,299,299,4759.39,9,0,1.0
C336,P003,P008,0,1999,299,4759.39,9,0,6.68561872909699
C336,P003,P021,0,699,299,4759.39,9,0,2.3377926421404682
C336,P001,P003,24,299,2999,4759.39,9,1,0.09969989996665556
C336,P001,P008,0,1999,2999,4759.39,9,0,0.6665555185061687
C336,P001,P028,0,1799,2999,4759.39,9,0,0.5998666222074025
C336,P001,P013,0,399,2999,4759.39,9,0,0.13304434811603869
C469,P019,P021,45,699,4999,1223.45,4,1,0.13982796559311864
C469,P019,P004,0,2499,4999,1223.45,4,0,0.4998999799959992
C469,P019,P026,0,799,4999,1223.45,4,0,0.15983196639327865
C469,P019,P001,0,2999,4999,1223.45,4,0,0.5999199839967994
C469,P021,P019,45,4999,699,1223.45,4,1,7.1516452074391985
C469,P021,P008,0,1999,699,1223.45,4,0,2.859799713876967
C469,P021,P030,0,199,699,1223.45,4,0,0.28469241773962806
C469,P021,P003,0,299,699,1223.45,4,0,0.42775393419170243
C295,P004,P001,20,2999,2499,1568.33,8,1,1.200080032012805
C295,P004,P013,0,399,2499,1568.33,8,0,0.15966386554621848
C295,P004,P012,0,799,2499,1568.33,8,0,0.3197278911564626
C295,P004,P023,0,699,2499,1568.33,8,0,0.2797118847539016
C295,P001,P004,20,2499,2999,1568.33,8,1,0.8332777592530843
C295,P001,P009,0,3499,2999,1568.33,8,0,1.1667222407469156
C295,P001,P025,0,1999,2999,1568.33,8,0,0.6665555185061687
C295,P001,P021,0,699,2999,1568.33,8,0,0.23307769256418806
C205,P023,P022,54,4999,699,1216.35,5,1,7.1516452074391985
C205,P023,P001,0,2999,699,1216.35,5,0,4.290414878397711
C205,P023,P024,0,999,699,1216.35,5,0,1.4291845493562232
C205,P023,P003,0,299,699,1216.35,5,0,0.42775393419170243
C205,P022,P023,54,699,4999,1216.35,5,1,0.13982796559311864
C205,P022,P010,0,2999,4999,1216.35,5,0,0.5999199839967994
C205,P022,P013,0,399,4999,1216.35,5,0,0.07981596319263853
C205,P022,P020,0,1299,4999,1216.35,5,0,0.2598519703940788
C244,P011,P014,20,1499,29999,3835.82,9,1,0.04996833227774259
C244,P011,P025,0,1999,29999,3835.82,9,0,0.06663555451848395
C244,P011,P028,0,1799,29999,3835.82,9,0,0.0599686656221874
C244,P011,P026,0,799,29999,3835.82,9,0,0.02663422114070469
C244,P014,P011,20,29999,1499,3835.82,9,1,20.012675116744497
C244,P014,P004,0,2499,1499,3835.82,9,0,1.6671114076050702
C244,P014,P020,0,1299,1499,3835.82,9,0,0.866577718478986
C244,P014,P016,0,6999,1499,3835.82,9,0,4.6691127418278855
C080,P025,P026,35,799,1999,12797.87,6,1,0.3996998499249625
C080,P025,P013,0,399,1999,12797.87,6,0,0.19959979989994997
C080,P025,P009,0,3499,1999,12797.87,6,0,1.750375187593797
C080,P025,P021,0,699,1999,12797.87,6,0,0.34967483741870936
C080,P026,P025,35,1999,799,12797.87,6,1,2.5018773466833544
C080,P026,P015,0,1999,799,12797.87,6,0,2.5018773466833544
C080,P026,P013,0,399,799,12797.87,6,0,0.49937421777221525
C080,P026,P029,0,299,799,12797.87,6,0,0.3742177722152691
C385,P019,P021,45,699,4999,3745.16,7,1,0.13982796559311864
C385,P019,P010,0,2999,4999,3745.16,7,0,0.5999199839967994
C385,P019,P013,0,399,4999,3745.16,7,0,0.07981596319263853
C385,P019,P003,0,299,4999,3745.16,7,0,0.0598119623924785
C385,P021,P019,45,4999,699,3745.16,7,1,7.1516452074391985
C385,P021,P025,0,1999,699,3745.16,7,0,2.859799713876967
C385,P021,P027,0,2499,699,3745.16,7,0,3.575107296137339
C385,P021,P022,0,4999,699,3745.16,7,0,7.1516452074391985
C236,P013,P011,20,29999,399,4528.75,7,1,75.18546365914787
C236,P013,P008,0,1999,399,4528.75,7,0,5.010025062656641
C236,P013,P007,0,1499,399,4528.75,7,0,3.756892230576441
C236,P013,P017,0,799,399,4528.75,7,0,2.0025062656641603
C236,P011,P013,20,399,29999,4528.75,7,1,0.013300443348111604
C236,P011,P015,26,1999,29999,4528.75,7,0,0.06663555451848395
C236,P011,P003,0,299,29999,4528.75,7,0,0.009966998899963333
C236,P011,P023,0,699,29999,4528.75,7,0,0.023300776692556417
C195,P019,P021,45,699,4999,1670.07,5,1,0.13982796559311864
C195,P019,P004,0,2499,4999,1670.07,5,0,0.4998999799959992
C195,P019,P030,0,199,4999,1670.07,5,0,0.03980796159231846
C195,P019,P020,38,1299,4999,1670.07,5,0,0.2598519703940788
C195,P021,P019,45,4999,699,1670.07,5,1,7.1516452074391985
C195,P021,P011,0,29999,699,1670.07,5,0,42.9170243204578
C195,P021,P004,0,2499,699,1670.07,5,0,3.575107296137339
C195,P021,P016,0,6999,699,1670.07,5,0,10.012875536480687
C369,P012,P011,27,29999,799,4597.73,4,1,37.545682102628284
C369,P012,P015,0,1999,799,4597.73,4,0,2.5018773466833544
C369,P012,P002,0,499,799,4597.73,4,0,0.6245306633291614
C369,P012,P007,0,1499,799,4597.73,4,0,1.8760951188986232
C369,P011,P012,27,799,29999,4597.73,4,1,0.02663422114070469
C369,P011,P001,0,2999,29999,4597.73,4,0,0.09996999899996667
C369,P011,P014,20,1499,29999,4597.73,4,0,0.04996833227774259
C369,P011,P030,0,199,29999,4597.73,4,0,0.006633554451815061
C177,P004,P001,20,2999,2499,12268.82,10,1,1.200080032012805
C177,P004,P025,0,1999,2499,12268.82,10,0,0.7999199679871949
C177,P004,P009,0,3499,2499,12268.82,10,0,1.4001600640256102
C177,P004,P028,0,1799,2499,12268.82,10,0,0.7198879551820728
C177,P001,P004,20,2499,2999,12268.82,10,1,0.8332777592530843
C177,P001,P015,0,1999,2999,12268.82,10,0,0.6665555185061687
C177,P001,P009,0,3499,2999,12268.82,10,0,1.1667222407469156
C177,P001,P003,24,299,2999,12268.82,10,0,0.09969989996665556
C485,P025,P027,54,2499,1999,8981.19,1,1,1.2501250625312657
C485,P025,P019,0,4999,1999,8981.19,1,0,2.500750375187594
C485,P025,P023,0,699,1999,8981.19,1,0,0.34967483741870936
C485,P025,P006,0,999,1999,8981.19,1,0,0.49974987493746875
C485,P027,P025,54,1999,2499,8981.19,1,1,0.7999199679871949
C485,P027,P017,0,799,2499,8981.19,1,0,0.3197278911564626
C485,P027,P009,0,3499,2499,8981.19,1,0,1.4001600640256102
C485,P027,P020,0,1299,2499,8981.19,1,0,0.5198079231692677
C094,P005,P009,13,3499,59999,10712.59,7,1,0.05831763862731046
C094,P005,P014,0,1499,59999,10712.59,7,0,0.024983749729162154
C094,P005,P018,0,2999,59999,10712.59,7,0,0.04998416640277338
C094,P005,P020,0,1299,59999,10712.59,7,0,0.02165036083934732
C094,P009,P005,13,59999,3499,10712.59,7,1,17.147470705915975
C094,P009,P008,0,1999,3499,10712.59,7,0,0.5713060874535582
C094,P009,P027,0,2499,3499,10712.59,7,0,0.7142040583023721
C094,P009,P010,0,2999,3499,10712.59,7,0,0.857102029151186
C097,P012,P011,27,29999,799,15321.97,6,1,37.545682102628284
C097,P012,P030,0,199,799,15321.97,6,0,0.2490613266583229
C097,P012,P001,0,2999,799,15321.97,6,0,3.753441802252816
C097,P012,P003,0,299,799,15321.97,6,0,0.3742177722152691
C097,P011,P012,27,799,29999,15321.97,6,1,0.02663422114070469
C097,P011,P013,20,399,29999,15321.97,6,0,0.013300443348111604
C097,P011,P028,0,1799,29999,15321.97,6,0,0.0599686656221874
C097,P011,P007,0,1499,29999,15321.97,6,0,0.04996833227774259
C008,P018,P016,38,6999,2999,2021.46,9,1,2.3337779259753253
C008,P018,P008,0,1999,2999,2021.46,9,0,0.6665555185061687
C008,P018,P010,0,2999,2999,2021.46,9,0,1.0
C008,P018,P019,0,4999,2999,2021.46,9,0,1.6668889629876626
C008,P016,P018,38,2999,6999,2021.46,9,1,0.42848978425489354
C008,P016,P027,0,2499,6999,2021.46,9,0,0.35705100728675526
C008,P016,P008,0,1999,6999,2021.46,9,0,0.28561223031861693
C008,P016,P030,0,199,6999,2021.46,9,0,0.028432633233319047
C063,P025,P027,54,2499,1999,14598.21,11,1,1.2501250625312657
C063,P025,P005,0,59999,1999,14598.21,11,0,30.014507253626814
C063,P025,P026,35,799,1999,14598.21,11,0,0.3996998499249625
C063,P025,P008,0,1999,1999,14598.21,11,0,1.0
C063,P027,P025,54,1999,2499,14598.21,11,1,0.7999199679871949
C063,P027,P022,0,4999,2499,14598.21,11,0,2.0004001600640255
C063,P027,P020,0,1299,2499,14598.21,11,0,0.5198079231692677
C063,P027,P012,0,799,2499,14598.21,11,0,0.3197278911564626
C191,P025,P027,54,2499,1999,7501.24,5,1,1.2501250625312657
C191,P025,P014,0,1499,1999,7501.24,5,0,0.7498749374687343
C191,P025,P009,0,3499,1999,7501.24,5,0,1.750375187593797
C191,P025,P001,0,2999,1999,7501.24,5,0,1.5002501250625313
C191,P027,P025,54,1999,2499,7501.24,5,1,0.7999199679871949
C191,P027,P019,0,4999,2499,7501.24,5,0,2.0004001600640255
C191,P027,P018,0,2999,2499,7501.24,5,0,1.200080032012805
C191,P027,P013,0,399,2499,7501.24,5,0,0.15966386554621848
C047,P023,P022,54,4999,699,4324.52,9,1,7.1516452074391985
C047,P023,P010,0,2999,699,4324.52,9,0,4.290414878397711
C047,P023,P029,0,299,699,4324.52,9,0,0.42775393419170243
C047,P023,P012,0,799,699,4324.52,9,0,1.1430615164520743
C047,P022,P023,54,699,4999,4324.52,9,1,0.13982796559311864
C047,P022,P006,0,999,4999,4324.52,9,0,0.1998399679935987
C047,P022,P019,0,4999,4999,4324.52,9,0,1.0
C047,P022,P010,0,2999,4999,4324.52,9,0,0.5999199839967994
C255,P025,P027,54,2499,1999,10493.69,2,1,1.2501250625312657
C255,P025,P026,35,799,1999,10493.69,2,0,0.3996998499249625
C255,P025,P002,0,499,1999,10493.69,2,0,0.2496248124062031
C255,P025,P017,0,799,1999,10493.69,2,0,0.3996998499249625
C255,P027,P025,54,1999,2499,10493.69,2,1,0.7999199679871949
C255,P027,P009,0,3499,2499,10493.69,2,0,1.4001600640256102
C255,P027,P014,0,1499,2499,10493.69,2,0,0.5998399359743898
C255,P027,P011,0,29999,2499,10493.69,2,0,12.004401760704281
C268,P023,P022,54,4999,699,2111.09,7,1,7.1516452074391985
C268,P023,P020,0,1299,699,2111.09,7,0,1.8583690987124464
C268,P023,P015,0,1999,699,2111.09,7,0,2.859799713876967
C268,P023,P003,0,299,699,2111.09,7,0,0.42775393419170243
C268,P022,P023,54,699,4999,2111.09,7,1,0.13982796559311864
C268,P022,P020,0,1299,4999,2111.09,7,0,0.2598519703940788
C268,P022,P007,0,1499,4999,2111.09,7,0,0.2998599719943989
C268,P022,P024,35,999,4999,2111.09,7,0,0.1998399679935987
C219,P030,P029,63,299,199,1591.98,5,1,1.5025125628140703
C219,P030,P010,0,2999,199,1591.98,5,0,15.07035175879397
C219,P030,P027,0,2499,199,1591.98,5,0,12.557788944723619
C219,P030,P021,0,699,199,1591.98,5,0,3.512562814070352
C219,P029,P030,63,199,299,1591.98,5,1,0.6655518394648829
C219,P029,P013,0,399,299,1591.98,5,0,1.334448160535117
C219,P029,P011,0,29999,299,1591.98,5,0,100.33110367892976
C219,P029,P021,0,699,299,1591.98,5,0,2.3377926421404682
C372,P013,P011,20,29999,399,1619.14,8,1,75.18546365914787
C372,P013,P014,0,1499,399,1619.14,8,0,3.756892230576441
C372,P013,P009,0,3499,399,1619.14,8,0,8.769423558897243
C372,P013,P016,0,6999,399,1619.14,8,0,17.541353383458645
C372,P011,P013,20,399,29999,1619.14,8,1,0.013300443348111604
C372,P011,P029,0,299,29999,1619.14,8,0,0.009966998899963333
C372,P011,P005,0,59999,29999,1619.14,8,0,2.0000333344444816
C372,P011,P009,0,3499,29999,1619.14,8,0,0.11663722124070802
C306,P003,P001,24,2999,299,10930.59,2,1,10.03010033444816
C306,P003,P030,0,199,299,10930.59,2,0,0.6655518394648829
C306,P003,P012,0,799,299,10930.59,2,0,2.6722408026755855
C306,P003,P016,0,6999,299,10930.59,2,0,23.40802675585284
C306,P001,P003,24,299,2999,10930.59,2,1,0.09969989996665556
C306,P001,P028,0,1799,2999,10930.59,2,0,0.5998666222074025
C306,P001,P018,0,2999,2999,10930.59,2,0,1.0
C306,P001,P015,0,1999,2999,10930.59,2,0,0.6665555185061687
C285,P019,P020,38,1299,4999,3704.02,6,1,0.2598519703940788
C285,P019,P030,0,199,4999,3704.02,6,0,0.03980796159231846
C285,P019,P021,45,699,4999,3704.02,6,0,0.13982796559311864
C285,P019,P003,0,299,4999,3704.02,6,0,0.0598119623924785
C285,P020,P019,38,4999,1299,3704.02,6,1,3.8483448806774443
C285,P020,P028,0,1799,1299,3704.02,6,0,1.3849114703618168
C285,P020,P030,0,199,1299,3704.02,6,0,0.15319476520400307
C285,P020,P006,0,999,1299,3704.02,6,0,0.76905311778291
C456,P019,P021,45,699,4999,2908.39,6,1,0.13982796559311864
C456,P019,P025,0,1999,4999,2908.39,6,0,0.39987997599519903
C456,P019,P018,0,2999,4999,2908.39,6,0,0.5999199839967994
C456,P019,P028,0,1799,4999,2908.39,6,0,0.359871974394879
C456,P021,P019,45,4999,699,2908.39,6,1,7.1516452074391985
C456,P021,P012,0,799,699,2908.39,6,0,1.1430615164520743
C456,P021,P018,0,2999,699,2908.39,6,0,4.290414878397711
C456,P021,P010,0,2999,699,2908.39,6,0,4.290414878397711
C371,P012,P011,27,29999,799,13051.03,9,1,37.545682102628284
C371,P012,P008,0,1999,799,13051.03,9,0,2.5018773466833544
C371,P012,P009,0,3499,799,13051.03,9,0,4.379224030037547
C371,P012,P001,0,2999,799,13051.03,9,0,3.753441802252816
C371,P011,P012,27,799,29999,13051.03,9,1,0.02663422114070469
C371,P011,P019,0,4999,29999,13051.03,9,0,0.1666388879629321
C371,P011,P020,0,1299,29999,13051.03,9,0,0.04330144338144605
C371,P011,P029,0,299,29999,13051.03,9,0,0.009966998899963333
C472,P025,P027,54,2499,1999,4060.44,3,1,1.2501250625312657
C472,P025,P017,0,799,1999,4060.44,3,0,0.3996998499249625
C472,P025,P006,0,999,1999,4060.44,3,0,0.49974987493746875
C472,P025,P005,0,59999,1999,4060.44,3,0,30.014507253626814
C472,P027,P025,54,1999,2499,4060.44,3,1,0.7999199679871949
C472,P027,P006,0,999,2499,4060.44,3,0,0.3997599039615846
C472,P027,P007,0,1499,2499,4060.44,3,0,0.5998399359743898
C472,P027,P010,0,2999,2499,4060.44,3,0,1.200080032012805
C076,P005,P010,18,2999,59999,8223.47,4,1,0.04998416640277338
C076,P005,P017,0,799,59999,8223.47,4,0,0.013316888614810247
C076,P005,P004,0,2499,59999,8223.47,4,0,0.0416506941782363
C076,P005,P028,0,1799,59999,8223.47,4,0,0.0299838330638844
C076,P010,P005,18,59999,2999,8223.47,4,1,20.006335445148384
C076,P010,P027,0,2499,2999,8223.47,4,0,0.8332777592530843
C076,P010,P014,0,1499,2999,8223.47,4,0,0.49983327775925307
C076,P010,P013,0,399,2999,8223.47,4,0,0.13304434811603869
C137,P025,P026,35,799,1999,1411.52,3,1,0.3996998499249625
C137,P025,P005,0,59999,1999,1411.52,3,0,30.014507253626814
C137,P025,P003,0,299,1999,1411.52,3,0,0.14957478739369684
C137,P025,P022,0,4999,1999,1411.52,3,0,2.500750375187594
C137,P026,P025,35,1999,799,1411.52,3,1,2.5018773466833544
C137,P026,P011,0,29999,799,1411.52,3,0,37.545682102628284
C137,P026,P023,0,699,799,1411.52,3,0,0.8748435544430538
C137,P026,P009,0,3499,799,1411.52,3,0,4.379224030037547
C013,P025,P027,54,2499,1999,2650.61,1,1,1.2501250625312657
C013,P025,P015,0,1999,1999,2650.61,1,0,1.0
C013,P025,P019,0,4999,1999,2650.61,1,0,2.500750375187594
C013,P025,P026,35,799,1999,2650.61,1,0,0.3996998499249625
C013,P027,P025,54,1999,2499,2650.61,1,1,0.7999199679871949
C013,P027,P017,0,799,2499,2650.61,1,0,0.3197278911564626
C013,P027,P006,0,999,2499,2650.61,1,0,0.3997599039615846
C013,P027,P007,0,1499,2499,2650.61,1,0,0.5998399359743898
C320,P005,P007,18,1499,59999,4327.42,9,1,0.024983749729162154
C320,P005,P029,0,299,59999,4327.42,9,0,0.0049834163902731715
C320,P005,P021,0,699,59999,4327.42,9,0,0.011650194169902832
C320,P005,P004,0,2499,59999,4327.42,9,0,0.0416506941782363
C320,P007,P005,18,59999,1499,4327.42,9,1,40.026017344896594
C320,P007,P006,0,999,1499,4327.42,9,0,0.6664442961974649
C320,P007,P017,0,799,1499,4327.42,9,0,0.5330220146764509
C320,P007,P004,0,2499,1499,4327.42,9,0,1.6671114076050702
C103,P023,P022,54,4999,699,4330.32,5,1,7.1516452074391985
C103,P023,P018,0,2999,699,4330.32,5,0,4.290414878397711
C103,P023,P027,0,2499,699,4330.32,5,0,3.575107296137339
C103,P023,P016,0,6999,699,4330.32,5,0,10.012875536480687
C103,P022,P023,54,699,4999,4330.32,5,1,0.13982796559311864
C103,P022,P030,0,199,4999,4330.32,5,0,0.03980796159231846
C103,P022,P020,0,1299,4999,4330.32,5,0,0.2598519703940788
C103,P022,P014,0,1499,4999,4330.32,5,0,0.2998599719943989
C464,P023,P022,54,4999,699,11480.16,8,1,7.1516452074391985
C464,P023,P017,0,799,699,11480.16,8,0,1.1430615164520743
C464,P023,P016,0,6999,699,11480.16,8,0,10.012875536480687
C464,P023,P025,0,1999,699,11480.16,8,0,2.859799713876967
C464,P022,P023,54,699,4999,11480.16,8,1,0.13982796559311864
C464,P022,P024,35,999,4999,11480.16,8,0,0.1998399679935987
C464,P022,P020,0,1299,4999,11480.16,8,0,0.2598519703940788
C464,P022,P029,0,299,4999,11480.16,8,0,0.0598119623924785
